Date,City,Category,Product,Quantity,UnitPrice,Sales,PaymentMethod
2025-02-23,Mumbai,Bakery,Croissant,2,150,300,UPI
2025-02-26,Delhi,Snacks,Sandwich,1,180,180,UPI
2025-03-24,Pune,Tea,Lemon Tea,1,90,90,UPI
2025-02-25,Delhi,Snacks,Fries,2,120,240,Card
2025-04-21,Mumbai,Snacks,Sandwich,3,180,540,UPI
2025-04-24,Hyderabad,Snacks,Samosa,2,40,80,Cash
2025-07-07,Mumbai,Bakery,Muffin,2,120,240,UPI
2025-03-24,Hyderabad,Tea,Lemon Tea,2,90,180,Card
2025-12-24,Hyderabad,Coffee,Cappuccino,1,180,180,Card
2025-03-02,Hyderabad,Coffee,Cold Brew,1,220,220,UPI
2025-12-22,Bengaluru,Snacks,Fries,1,120,120,Cash
2025-01-23,Hyderabad,Tea,Green Tea,3,100,300,Card
2025-01-15,Mumbai,Tea,Green Tea,1,100,100,UPI
2025-02-07,Pune,Cold Drinks,Iced Tea,3,140,420,UPI
2025-08-11,Hyderabad,Bakery,Cookie,2,60,120,UPI
2025-12-01,Hyderabad,Coffee,Latte,2,200,400,UPI
2025-02-18,Delhi,Tea,Masala Chai,2,80,160,Cash
2025-02-12,Pune,Cold Drinks,Iced Tea,3,140,420,UPI
2025-08-08,Mumbai,Cold Drinks,Cola,1,90,90,Card
2025-10-10,Hyderabad,Coffee,Espresso,1,120,120,Card
2025-07-18,Pune,Coffee,Cold Brew,2,220,440,Card
2025-06-22,Delhi,Tea,Masala Chai,2,80,160,Card
2025-11-30,Pune,Tea,Green Tea,2,100,200,UPI
2025-03-03,Bengaluru,Cold Drinks,Smoothie,1,250,250,UPI
2025-10-06,Pune,Coffee,Espresso,3,120,360,UPI
2025-08-24,Hyderabad,Cold Drinks,Iced Tea,3,140,420,Card
2025-12-02,Delhi,Tea,Lemon Tea,1,90,90,UPI
2025-10-26,Hyderabad,Coffee,Cold Brew,3,220,660,UPI
2025-11-20,Hyderabad,Tea,Green Tea,2,100,200,Card
2025-03-28,Mumbai,Cold Drinks,Cola,3,90,270,Card
2025-02-01,Delhi,Coffee,Latte,3,200,600,UPI
2025-06-16,Mumbai,Tea,Green Tea,3,100,300,Cash
2025-07-24,Delhi,Coffee,Cappuccino,3,180,540,Card
2025-01-09,Pune,Cold Drinks,Iced Tea,3,140,420,Cash
2025-12-01,Hyderabad,Snacks,Sandwich,2,180,360,UPI
2025-11-26,Hyderabad,Cold Drinks,Cola,2,90,180,UPI
2025-05-07,Mumbai,Cold Drinks,Smoothie,1,250,250,UPI
2025-08-15,Pune,Snacks,Fries,3,120,360,Card
2025-05-29,Hyderabad,Tea,Masala Chai,2,80,160,Card
2025-04-13,Mumbai,Coffee,Latte,3,200,600,Card
2025-12-24,Pune,Tea,Masala Chai,2,80,160,UPI
2025-02-13,Bengaluru,Coffee,Latte,2,200,400,Cash
2025-04-12,Bengaluru,Coffee,Espresso,3,120,360,UPI
2025-07-10,Bengaluru,Snacks,Fries,1,120,120,UPI
2025-04-24,Hyderabad,Cold Drinks,Iced Tea,3,140,420,Card
2025-12-22,Bengaluru,Coffee,Latte,2,200,400,UPI
2025-11-11,Mumbai,Coffee,Cold Brew,2,220,440,UPI
2025-08-09,Mumbai,Coffee,Espresso,3,120,360,UPI
2025-07-13,Pune,Tea,Green Tea,1,100,100,Cash
2025-02-05,Hyderabad,Cold Drinks,Smoothie,1,250,250,Cash
2025-12-02,Hyderabad,Coffee,Cold Brew,1,220,220,UPI
2025-06-10,Bengaluru,Coffee,Cold Brew,1,220,220,UPI
2025-05-05,Mumbai,Coffee,Cappuccino,1,180,180,UPI
2025-07-28,Bengaluru,Coffee,Cappuccino,2,180,360,UPI
2025-12-25,Pune,Snacks,Sandwich,2,180,360,UPI
2025-02-27,Bengaluru,Tea,Green Tea,3,100,300,Cash
2025-12-31,Hyderabad,Snacks,Sandwich,1,180,180,UPI
2025-08-11,Delhi,Coffee,Espresso,2,120,240,Card
2025-08-16,Pune,Coffee,Cappuccino,1,180,180,UPI
2025-08-26,Mumbai,Coffee,Cold Brew,2,220,440,Cash
2025-01-27,Mumbai,Tea,Masala Chai,1,80,80,UPI
2025-09-10,Mumbai,Tea,Green Tea,1,100,100,UPI
2025-01-07,Delhi,Coffee,Cappuccino,3,180,540,UPI
2025-08-02,Delhi,Snacks,Sandwich,1,180,180,UPI
2025-08-21,Delhi,Bakery,Cookie,2,60,120,UPI
2025-02-03,Hyderabad,Bakery,Muffin,2,120,240,Card
2025-04-10,Pune,Tea,Masala Chai,2,80,160,Card
2025-11-17,Delhi,Coffee,Cold Brew,3,220,660,UPI
2025-02-16,Hyderabad,Tea,Lemon Tea,3,90,270,UPI
2025-10-27,Pune,Tea,Masala Chai,1,80,80,Card
2025-11-05,Pune,Tea,Green Tea,3,100,300,Card
2025-05-04,Pune,Coffee,Cappuccino,3,180,540,Card
2025-02-08,Pune,Coffee,Espresso,2,120,240,Cash
2025-07-10,Hyderabad,Coffee,Cold Brew,1,220,220,Cash
2025-07-07,Hyderabad,Coffee,Cold Brew,1,220,220,Card
2025-06-26,Bengaluru,Tea,Green Tea,3,100,300,UPI
2025-12-30,Mumbai,Snacks,Sandwich,1,180,180,UPI
2025-07-06,Pune,Bakery,Cookie,2,60,120,Cash
2025-05-18,Mumbai,Coffee,Espresso,3,120,360,Card
2025-09-13,Mumbai,Tea,Masala Chai,1,80,80,UPI
2025-12-01,Delhi,Cold Drinks,Cola,1,90,90,UPI
2025-04-09,Bengaluru,Coffee,Espresso,2,120,240,Card
2025-09-08,Hyderabad,Cold Drinks,Cola,3,90,270,Card
2025-05-20,Delhi,Bakery,Muffin,3,120,360,Cash
2025-12-25,Bengaluru,Bakery,Croissant,1,150,150,UPI
2025-03-05,Pune,Tea,Lemon Tea,2,90,180,UPI
2025-07-22,Delhi,Coffee,Latte,2,200,400,Cash
2025-03-21,Hyderabad,Bakery,Muffin,2,120,240,UPI
2025-08-30,Hyderabad,Coffee,Cappuccino,2,180,360,UPI
2025-05-06,Pune,Bakery,Cookie,3,60,180,UPI
2025-11-02,Pune,Tea,Green Tea,2,100,200,Card
2025-07-03,Hyderabad,Coffee,Cold Brew,1,220,220,UPI
2025-06-24,Mumbai,Bakery,Cookie,1,60,60,UPI
2025-03-27,Delhi,Coffee,Espresso,3,120,360,UPI
2025-11-07,Mumbai,Bakery,Croissant,3,150,450,UPI
2025-08-17,Mumbai,Coffee,Cappuccino,3,180,540,Cash
2025-08-19,Bengaluru,Coffee,Cold Brew,1,220,220,UPI
2025-09-29,Hyderabad,Bakery,Cookie,3,60,180,UPI
2025-03-13,Delhi,Snacks,Fries,1,120,120,UPI
2025-06-04,Bengaluru,Cold Drinks,Cola,2,90,180,Card
2025-03-13,Hyderabad,Cold Drinks,Smoothie,2,250,500,UPI
2025-11-10,Bengaluru,Tea,Green Tea,1,100,100,Cash
2025-12-25,Hyderabad,Coffee,Cold Brew,2,220,440,UPI
2025-12-26,Hyderabad,Snacks,Fries,1,120,120,Card
2025-01-15,Delhi,Snacks,Sandwich,1,180,180,Card
2025-03-25,Bengaluru,Tea,Masala Chai,3,80,240,Card
2025-02-23,Bengaluru,Snacks,Samosa,2,40,80,Card
2025-07-28,Pune,Bakery,Muffin,1,120,120,UPI
2025-12-07,Hyderabad,Coffee,Cold Brew,1,220,220,UPI
2025-10-25,Bengaluru,Coffee,Latte,1,200,200,UPI
2025-03-26,Mumbai,Coffee,Espresso,3,120,360,Card
2025-08-08,Pune,Coffee,Cappuccino,2,180,360,UPI
2025-09-28,Delhi,Tea,Green Tea,2,100,200,Card
2025-10-02,Pune,Bakery,Muffin,2,120,240,Card
2025-06-13,Bengaluru,Cold Drinks,Cola,2,90,180,UPI
2025-11-05,Hyderabad,Coffee,Cappuccino,1,180,180,UPI
2025-07-11,Delhi,Bakery,Muffin,1,120,120,Card
2025-08-15,Pune,Snacks,Fries,3,120,360,UPI
2025-05-29,Delhi,Cold Drinks,Smoothie,3,250,750,Cash
2025-10-26,Mumbai,Coffee,Latte,2,200,400,Card
2025-05-05,Pune,Tea,Green Tea,2,100,200,Card
2025-04-10,Delhi,Tea,Lemon Tea,1,90,90,UPI
2025-06-12,Delhi,Coffee,Cold Brew,1,220,220,Cash
2025-06-12,Hyderabad,Coffee,Espresso,3,120,360,UPI
2025-12-08,Mumbai,Snacks,Sandwich,3,180,540,Card
2025-05-04,Bengaluru,Tea,Masala Chai,1,80,80,UPI
2025-11-16,Pune,Coffee,Latte,1,200,200,UPI
2025-02-26,Hyderabad,Bakery,Croissant,1,150,150,UPI
2025-06-28,Pune,Coffee,Espresso,1,120,120,Card
2025-11-13,Bengaluru,Tea,Green Tea,1,100,100,UPI
2025-11-02,Hyderabad,Cold Drinks,Cola,1,90,90,UPI
2025-03-22,Pune,Coffee,Cold Brew,1,220,220,UPI
2025-10-24,Mumbai,Coffee,Cold Brew,3,220,660,UPI
2025-11-13,Pune,Tea,Green Tea,1,100,100,UPI
2025-09-21,Hyderabad,Tea,Green Tea,1,100,100,UPI
2025-06-14,Pune,Bakery,Muffin,2,120,240,Cash
2025-02-07,Mumbai,Coffee,Latte,3,200,600,UPI
2025-04-13,Delhi,Cold Drinks,Cola,3,90,270,Cash
2025-12-27,Hyderabad,Tea,Green Tea,3,100,300,UPI
2025-06-30,Mumbai,Coffee,Cold Brew,3,220,660,Cash
2025-07-14,Hyderabad,Coffee,Espresso,2,120,240,UPI
2025-05-28,Pune,Tea,Green Tea,1,100,100,UPI
2025-10-02,Bengaluru,Coffee,Espresso,2,120,240,UPI
2025-09-02,Hyderabad,Snacks,Samosa,3,40,120,Card
2025-04-20,Mumbai,Coffee,Espresso,2,120,240,UPI
2025-02-10,Bengaluru,Bakery,Muffin,1,120,120,Card
2025-04-14,Hyderabad,Tea,Lemon Tea,3,90,270,UPI
2025-11-17,Mumbai,Tea,Masala Chai,3,80,240,UPI
2025-04-03,Hyderabad,Snacks,Fries,1,120,120,Card
2025-11-13,Hyderabad,Coffee,Cappuccino,2,180,360,Cash
2025-09-25,Delhi,Tea,Masala Chai,2,80,160,UPI
2025-12-22,Pune,Coffee,Latte,3,200,600,Cash
2025-12-31,Pune,Snacks,Sandwich,2,180,360,UPI
2025-02-15,Hyderabad,Bakery,Croissant,1,150,150,Card
2025-07-17,Mumbai,Tea,Green Tea,1,100,100,UPI
2025-12-18,Pune,Cold Drinks,Iced Tea,1,140,140,Card
2025-10-30,Pune,Bakery,Croissant,3,150,450,UPI
2025-02-23,Hyderabad,Coffee,Espresso,3,120,360,Card
2025-05-13,Mumbai,Snacks,Sandwich,3,180,540,UPI
2025-08-03,Mumbai,Coffee,Cappuccino,3,180,540,UPI
2025-06-07,Mumbai,Bakery,Croissant,1,150,150,UPI
2025-06-01,Bengaluru,Coffee,Latte,2,200,400,UPI
2025-03-21,Pune,Coffee,Cold Brew,1,220,220,UPI
2025-06-27,Pune,Cold Drinks,Cola,1,90,90,UPI
2025-08-16,Bengaluru,Bakery,Cookie,3,60,180,Card
2025-06-16,Delhi,Tea,Masala Chai,2,80,160,UPI
2025-05-21,Hyderabad,Cold Drinks,Cola,3,90,270,UPI
2025-07-04,Mumbai,Snacks,Fries,3,120,360,Card
2025-08-03,Hyderabad,Tea,Green Tea,3,100,300,Card
2025-02-20,Delhi,Bakery,Croissant,1,150,150,UPI
2025-02-23,Pune,Tea,Green Tea,2,100,200,Card
2025-02-14,Pune,Coffee,Espresso,3,120,360,UPI
2025-11-01,Mumbai,Coffee,Cold Brew,2,220,440,UPI
2025-12-20,Delhi,Tea,Lemon Tea,2,90,180,Cash
2025-03-12,Bengaluru,Tea,Lemon Tea,2,90,180,UPI
2025-09-26,Mumbai,Cold Drinks,Smoothie,1,250,250,Card
2025-12-16,Mumbai,Tea,Lemon Tea,2,90,180,UPI
2025-09-26,Pune,Coffee,Espresso,1,120,120,UPI
2025-06-14,Pune,Snacks,Samosa,2,40,80,UPI
2025-11-11,Hyderabad,Coffee,Espresso,3,120,360,UPI
2025-10-18,Bengaluru,Coffee,Latte,2,200,400,UPI
2025-06-11,Mumbai,Snacks,Samosa,3,40,120,UPI
2025-09-23,Pune,Tea,Lemon Tea,3,90,270,UPI
2025-01-25,Mumbai,Bakery,Cookie,2,60,120,UPI
2025-08-03,Delhi,Bakery,Cookie,1,60,60,Card
2025-12-23,Hyderabad,Cold Drinks,Cola,2,90,180,UPI
2025-10-19,Hyderabad,Coffee,Cappuccino,1,180,180,UPI
2025-05-20,Bengaluru,Coffee,Latte,2,200,400,Cash
2025-03-02,Bengaluru,Tea,Masala Chai,1,80,80,UPI
2025-06-25,Delhi,Tea,Green Tea,1,100,100,Card
2025-09-17,Delhi,Tea,Masala Chai,3,80,240,Cash
2025-10-03,Delhi,Snacks,Fries,1,120,120,UPI
2025-09-23,Bengaluru,Coffee,Latte,3,200,600,Cash
2025-05-08,Delhi,Coffee,Cold Brew,1,220,220,Cash
2025-07-14,Delhi,Coffee,Cold Brew,3,220,660,UPI
2025-12-27,Delhi,Snacks,Sandwich,3,180,540,UPI
2025-09-05,Pune,Tea,Green Tea,1,100,100,Cash
2025-03-31,Delhi,Bakery,Muffin,3,120,360,UPI
2025-02-05,Pune,Tea,Lemon Tea,1,90,90,UPI
2025-08-08,Bengaluru,Snacks,Fries,2,120,240,UPI
2025-04-29,Hyderabad,Cold Drinks,Smoothie,3,250,750,UPI
2025-05-19,Bengaluru,Cold Drinks,Smoothie,3,250,750,UPI
2025-02-27,Mumbai,Tea,Lemon Tea,1,90,90,Cash
2025-05-13,Delhi,Bakery,Cookie,2,60,120,UPI
2025-05-03,Bengaluru,Coffee,Latte,2,200,400,Card
2025-12-15,Pune,Snacks,Samosa,3,40,120,UPI
2025-01-06,Mumbai,Bakery,Muffin,2,120,240,Card
2025-06-28,Hyderabad,Coffee,Espresso,3,120,360,UPI
2025-03-12,Mumbai,Snacks,Fries,2,120,240,Cash
2025-12-11,Pune,Coffee,Espresso,3,120,360,UPI
2025-10-03,Bengaluru,Coffee,Espresso,1,120,120,Card
2025-09-27,Hyderabad,Cold Drinks,Cola,1,90,90,Card
2025-05-31,Mumbai,Coffee,Espresso,2,120,240,UPI
2025-02-28,Pune,Coffee,Espresso,1,120,120,Cash
2025-10-16,Pune,Coffee,Espresso,2,120,240,UPI
2025-01-04,Bengaluru,Coffee,Cold Brew,3,220,660,Card
2025-08-18,Bengaluru,Coffee,Espresso,1,120,120,Card
2025-06-02,Bengaluru,Snacks,Fries,1,120,120,UPI
2025-07-13,Hyderabad,Snacks,Sandwich,2,180,360,Cash
2025-05-09,Delhi,Coffee,Cappuccino,2,180,360,Card
2025-01-08,Delhi,Cold Drinks,Smoothie,2,250,500,UPI
2025-03-06,Delhi,Tea,Lemon Tea,1,90,90,UPI
2025-08-21,Delhi,Bakery,Muffin,2,120,240,Card
2025-01-17,Delhi,Coffee,Cold Brew,1,220,220,Card
2025-10-17,Pune,Bakery,Muffin,1,120,120,Card
2025-10-03,Delhi,Snacks,Fries,1,120,120,Card
2025-09-08,Delhi,Cold Drinks,Smoothie,2,250,500,UPI
2025-10-10,Hyderabad,Tea,Lemon Tea,1,90,90,UPI
2025-02-15,Mumbai,Tea,Masala Chai,2,80,160,UPI
2025-06-05,Bengaluru,Bakery,Muffin,2,120,240,Card
2025-02-02,Delhi,Coffee,Latte,3,200,600,UPI
2025-08-20,Bengaluru,Coffee,Latte,2,200,400,UPI
2025-04-30,Pune,Coffee,Latte,1,200,200,Card
2025-01-06,Bengaluru,Coffee,Latte,2,200,400,UPI
2025-03-18,Hyderabad,Coffee,Cappuccino,2,180,360,UPI
2025-11-24,Delhi,Snacks,Fries,3,120,360,Cash
2025-11-23,Delhi,Coffee,Cappuccino,2,180,360,Card
2025-11-13,Bengaluru,Bakery,Croissant,1,150,150,Cash
2025-09-23,Mumbai,Coffee,Latte,1,200,200,UPI
2025-09-18,Pune,Tea,Green Tea,3,100,300,UPI
2025-02-13,Bengaluru,Bakery,Muffin,2,120,240,Card
2025-08-27,Mumbai,Coffee,Cold Brew,1,220,220,UPI
2025-10-27,Bengaluru,Coffee,Espresso,2,120,240,Cash
2025-07-16,Hyderabad,Tea,Lemon Tea,3,90,270,UPI
2025-09-03,Bengaluru,Bakery,Muffin,3,120,360,Card
2025-12-26,Pune,Cold Drinks,Cola,3,90,270,UPI
2025-09-13,Pune,Bakery,Croissant,2,150,300,Card
2025-06-05,Mumbai,Coffee,Latte,3,200,600,Card
2025-11-03,Pune,Coffee,Cappuccino,2,180,360,Card
2025-04-11,Bengaluru,Bakery,Muffin,2,120,240,UPI
2025-08-04,Bengaluru,Bakery,Croissant,3,150,450,Cash
2025-12-09,Pune,Snacks,Samosa,3,40,120,Card
2025-11-14,Mumbai,Tea,Lemon Tea,1,90,90,Card
2025-05-31,Mumbai,Tea,Lemon Tea,3,90,270,UPI
2025-09-16,Pune,Coffee,Espresso,2,120,240,UPI
2025-06-25,Bengaluru,Tea,Green Tea,1,100,100,UPI
2025-10-14,Pune,Coffee,Latte,3,200,600,Card
2025-01-19,Mumbai,Coffee,Cappuccino,3,180,540,UPI
2025-10-08,Hyderabad,Tea,Masala Chai,2,80,160,UPI
2025-11-25,Delhi,Coffee,Cappuccino,3,180,540,Card
2025-05-03,Bengaluru,Tea,Lemon Tea,1,90,90,Card
2025-08-29,Bengaluru,Coffee,Latte,1,200,200,Cash
2025-11-05,Pune,Tea,Masala Chai,3,80,240,UPI
2025-06-01,Bengaluru,Snacks,Fries,1,120,120,Card
2025-05-31,Pune,Coffee,Latte,3,200,600,Card
2025-04-12,Bengaluru,Tea,Masala Chai,1,80,80,UPI
2025-11-10,Mumbai,Coffee,Espresso,1,120,120,UPI
2025-12-27,Mumbai,Bakery,Croissant,3,150,450,Card
2025-06-11,Hyderabad,Snacks,Sandwich,2,180,360,UPI
2025-12-12,Bengaluru,Bakery,Muffin,2,120,240,UPI
2025-08-13,Delhi,Snacks,Sandwich,2,180,360,UPI
2025-05-25,Pune,Coffee,Cold Brew,1,220,220,UPI
2025-04-30,Pune,Coffee,Espresso,3,120,360,UPI
2025-05-28,Delhi,Coffee,Cappuccino,2,180,360,UPI
2025-06-02,Delhi,Cold Drinks,Cola,2,90,180,UPI
2025-09-25,Pune,Cold Drinks,Cola,2,90,180,UPI
2025-03-29,Bengaluru,Coffee,Espresso,2,120,240,UPI
2025-08-06,Pune,Bakery,Cookie,1,60,60,Card
2025-04-18,Bengaluru,Snacks,Fries,2,120,240,Card
2025-09-05,Bengaluru,Tea,Masala Chai,3,80,240,UPI
2025-07-09,Bengaluru,Tea,Masala Chai,3,80,240,UPI
2025-09-14,Pune,Tea,Lemon Tea,3,90,270,UPI
2025-09-05,Hyderabad,Tea,Green Tea,2,100,200,Cash
2025-08-19,Bengaluru,Tea,Lemon Tea,1,90,90,Cash
2025-08-25,Hyderabad,Coffee,Espresso,1,120,120,UPI
2025-07-11,Bengaluru,Snacks,Fries,3,120,360,Card
2025-06-27,Delhi,Tea,Masala Chai,2,80,160,Card
2025-02-02,Bengaluru,Coffee,Espresso,2,120,240,UPI
2025-06-04,Pune,Coffee,Cappuccino,3,180,540,UPI
2025-10-26,Bengaluru,Tea,Lemon Tea,2,90,180,Cash
2025-08-16,Delhi,Snacks,Samosa,3,40,120,Cash
2025-05-21,Mumbai,Tea,Masala Chai,1,80,80,UPI
2025-12-18,Mumbai,Coffee,Espresso,3,120,360,UPI
2025-11-18,Bengaluru,Coffee,Espresso,1,120,120,Card
2025-04-04,Delhi,Tea,Masala Chai,2,80,160,Cash
2025-10-26,Mumbai,Tea,Masala Chai,3,80,240,Cash
2025-02-09,Pune,Snacks,Fries,1,120,120,Cash
2025-04-29,Pune,Coffee,Espresso,3,120,360,Cash
2025-08-30,Hyderabad,Bakery,Cookie,3,60,180,Cash
2025-07-13,Hyderabad,Coffee,Latte,1,200,200,UPI
2025-08-06,Delhi,Coffee,Cappuccino,2,180,360,Cash
2025-06-02,Pune,Coffee,Espresso,3,120,360,UPI
2025-11-04,Pune,Coffee,Latte,1,200,200,UPI
2025-12-26,Bengaluru,Bakery,Croissant,1,150,150,Card
2025-03-30,Pune,Tea,Masala Chai,2,80,160,Cash
2025-08-02,Mumbai,Snacks,Sandwich,3,180,540,UPI
2025-05-09,Mumbai,Bakery,Cookie,1,60,60,Cash
2025-07-26,Pune,Cold Drinks,Iced Tea,3,140,420,Card
2025-04-14,Pune,Tea,Lemon Tea,2,90,180,Card
2025-03-08,Delhi,Coffee,Cappuccino,1,180,180,UPI
2025-08-18,Mumbai,Cold Drinks,Iced Tea,3,140,420,Card
2025-09-07,Pune,Coffee,Espresso,2,120,240,Card
2025-09-02,Bengaluru,Bakery,Cookie,2,60,120,Card
2025-08-02,Hyderabad,Bakery,Cookie,1,60,60,UPI
2025-01-01,Pune,Snacks,Samosa,2,40,80,Card
2025-05-28,Bengaluru,Tea,Green Tea,2,100,200,Card
2025-11-16,Mumbai,Coffee,Espresso,3,120,360,Card
2025-04-20,Bengaluru,Cold Drinks,Iced Tea,3,140,420,UPI
2025-02-07,Pune,Coffee,Latte,2,200,400,UPI
2025-08-26,Delhi,Bakery,Croissant,2,150,300,UPI
2025-03-11,Hyderabad,Coffee,Cappuccino,1,180,180,Card
2025-08-17,Bengaluru,Snacks,Samosa,2,40,80,Card
2025-12-25,Mumbai,Tea,Green Tea,1,100,100,UPI
2025-10-22,Delhi,Cold Drinks,Cola,2,90,180,Card
2025-09-20,Bengaluru,Coffee,Latte,1,200,200,Cash
2025-10-21,Bengaluru,Tea,Masala Chai,3,80,240,UPI
2025-02-26,Pune,Snacks,Samosa,1,40,40,UPI
2025-04-20,Hyderabad,Tea,Masala Chai,2,80,160,Card
2025-11-09,Pune,Cold Drinks,Cola,1,90,90,Card
2025-05-03,Delhi,Snacks,Samosa,2,40,80,UPI
2025-11-14,Pune,Coffee,Espresso,3,120,360,Card
